Order_id,Order_date,Delivery_date,Customer_id,Order_Item,Order_Qty,Order_Value,Payment_Type,Channel
O00005360,2026-02-17,2026-02-25,C004517,Fragrance,1,1926.42,COD,GoogleAds
O00005361,2026-02-19,2026-02-26,C004518,Fragrance,3,3102.4,UPI,Website
O00005362,2026-02-08,2026-02-12,C004519,Haircare,1,1058.56,UPI,GoogleAds
O00005363,2026-02-17,2026-02-23,C004520,Skincare,1,2771.41,Debit Card,Qcom
O00005364,2026-02-03,2026-02-07,C004521,Haircare,2,4436.15,UPI,Website
O00005365,2026-02-12,2026-02-14,C004521,Makeup,1,1232.02,Credit Card,GoogleAds
O00005366,2026-02-13,2026-02-17,C004522,Makeup,1,625.23,UPI,GoogleAds
O00005367,2026-02-20,2026-02-27,C004523,Skincare,1,2410.51,UPI,Website
O00005368,2026-02-11,2026-02-17,C004524,Haircare,2,2584.22,Debit Card,Qcom
O00005369,2026-02-09,2026-02-12,C004524,Haircare,1,472.51,UPI,Ecom
O00005370,2026-02-03,2026-02-07,C004525,Skincare,2,1730.57,UPI,Meta
O00005371,2026-02-27,2026-03-07,C004525,Bath & Body,1,993.65,UPI,GoogleAds
O00005372,2026-02-24,2026-03-02,C004526,Fragrance,1,1424.73,UPI,Ecom
O00005373,2026-02-11,2026-02-19,C004526,Haircare,2,2045.79,UPI,Ecom
O00005374,2026-02-10,2026-02-15,C004527,Haircare,3,2867.35,Credit Card,Qcom
O00005375,2026-02-15,2026-02-23,C004528,Makeup,3,3364.35,Debit Card,Website
O00005376,2026-02-24,2026-02-27,C004529,Skincare,2,3712.72,UPI,Ecom
O00005377,2026-02-27,2026-03-02,C004530,Fragrance,1,754.1,COD,Qcom
O00005378,2026-02-02,2026-02-04,C004531,Bath & Body,2,1243.61,COD,GoogleAds
O00005379,2026-02-23,2026-02-27,C004532,Haircare,1,1548.64,UPI,Meta
O00005380,2026-02-25,2026-03-03,C004533,Skincare,1,1905.8,Credit Card,GoogleAds
O00005381,2026-02-22,2026-02-26,C004534,Makeup,2,2024.54,UPI,Meta
O00005382,2026-02-17,2026-02-22,C004534,Haircare,1,711.2,Net Banking,Ecom
O00005383,2026-02-12,2026-02-18,C004535,Haircare,1,1413.15,Net Banking,Meta
O00005384,2026-02-09,2026-02-12,C004536,Haircare,3,2110.72,UPI,Qcom
O00005385,2026-02-13,2026-02-17,C004537,Wellness,1,1180.08,Debit Card,Qcom
O00005386,2026-02-24,2026-03-04,C004538,Wellness,1,655.13,Credit Card,Qcom
O00005387,2026-02-02,2026-02-03,C004539,Haircare,1,1665.58,COD,GoogleAds
O00005388,2026-02-27,2026-03-06,C004540,Skincare,2,5550.81,Credit Card,Qcom
O00005389,2026-02-21,2026-02-23,C004540,Skincare,2,2632.5,Credit Card,Ecom
O00005390,2026-02-12,2026-02-14,C004541,Wellness,1,509.83,UPI,Ecom
O00005391,2026-02-03,2026-02-04,C004542,Haircare,2,1926.3,UPI,Website
O00005392,2026-02-24,2026-02-28,C004543,Skincare,2,3925.43,Credit Card,Ecom
O00005393,2026-02-20,2026-02-24,C004544,Makeup,1,1403.38,COD,GoogleAds
O00005394,2026-02-07,2026-02-12,C004545,Haircare,1,896.2,Credit Card,Ecom
O00005395,2026-02-14,2026-02-22,C004546,Skincare,3,7504.68,Debit Card,Website
O00005396,2026-02-06,2026-02-08,C004546,Haircare,1,2040.76,UPI,Qcom
O00005397,2026-02-19,2026-02-24,C004547,Bath & Body,2,1326.14,Credit Card,Ecom
O00005398,2026-02-18,2026-02-23,C004548,Bath & Body,1,335.17,Debit Card,Website
O00005399,2026-02-16,2026-02-21,C004549,Haircare,1,804.01,Debit Card,Ecom
O00005400,2026-02-25,2026-03-02,C004550,Haircare,2,4252.88,Credit Card,Meta
O00005401,2026-02-08,2026-02-14,C004551,Skincare,2,3904.01,UPI,Qcom
O00005402,2026-02-17,2026-02-24,C004552,Skincare,1,1056.16,Debit Card,Website
O00005403,2026-02-19,2026-02-22,C004553,Fragrance,1,2059.89,UPI,Meta
O00005404,2026-02-26,2026-03-04,C004554,Haircare,2,2089.93,UPI,Website
O00005405,2026-02-16,2026-02-18,C004555,Skincare,1,2315.08,COD,Website
O00005406,2026-02-12,2026-02-20,C004555,Fragrance,1,2836.37,Credit Card,Ecom
O00005407,2026-02-14,2026-02-18,C004556,Skincare,1,785.67,UPI,Ecom
O00005408,2026-02-04,2026-02-06,C004557,Makeup,1,784.61,Debit Card,Meta
O00005409,2026-02-17,2026-02-19,C004558,Haircare,3,5517.44,Credit Card,Ecom
O00005410,2026-02-13,2026-02-18,C004559,Makeup,1,850.9,Credit Card,GoogleAds
O00005411,2026-02-17,2026-02-23,C004559,Haircare,1,1369.73,UPI,Qcom
O00005412,2026-02-20,2026-02-27,C004560,Skincare,1,2622.48,UPI,Website
O00005413,2026-02-17,2026-02-20,C004561,Makeup,2,2897.36,UPI,Meta
O00005414,2026-02-11,2026-02-17,C004561,Fragrance,3,6028.6,UPI,Meta
O00005415,2026-02-11,2026-02-17,C004562,Makeup,2,3270.38,UPI,Qcom
O00005416,2026-02-03,2026-02-08,C004563,Skincare,1,1764.68,UPI,Qcom
O00005417,2026-02-02,2026-02-07,C004564,Haircare,1,2101.91,Credit Card,Qcom
O00005418,2026-02-21,2026-02-25,C004565,Haircare,1,1695.86,UPI,Ecom
O00005419,2026-02-22,2026-02-27,C004566,Bath & Body,1,275.35,COD,Meta
O00005420,2026-02-11,2026-02-18,C004567,Bath & Body,1,339.23,COD,Qcom
O00005421,2026-02-07,2026-02-08,C004568,Skincare,1,2455.93,Debit Card,Qcom
O00005422,2026-02-18,2026-02-23,C004569,Wellness,1,1351.05,Credit Card,Website
O00005423,2026-02-04,2026-02-07,C004570,Fragrance,1,978.2,UPI,Website
O00005424,2026-02-09,2026-02-13,C004571,Haircare,1,930.86,UPI,Qcom
O00005425,2026-02-10,2026-02-16,C004571,Skincare,1,978.52,Net Banking,Website
O00005426,2026-02-27,2026-03-01,C004572,Skincare,1,1354.25,Credit Card,Qcom
O00005427,2026-02-03,2026-02-09,C004573,Wellness,2,2692.65,UPI,GoogleAds
O00005428,2026-02-02,2026-02-08,C004574,Skincare,3,7080.36,UPI,Qcom
O00005429,2026-02-06,2026-02-10,C004575,Skincare,2,1520.76,Debit Card,Qcom
O00005430,2026-02-10,2026-02-14,C004575,Haircare,3,4516.26,Net Banking,Ecom
O00005431,2026-02-09,2026-02-10,C004576,Fragrance,1,2865.5,UPI,Website
O00005432,2026-02-18,2026-02-23,C004577,Wellness,2,1626.73,Net Banking,Ecom
O00005433,2026-02-19,2026-02-24,C004578,Haircare,1,1275.42,COD,Meta
O00005434,2026-02-15,2026-02-18,C004579,Fragrance,3,7124.27,Credit Card,Qcom
O00005435,2026-02-02,2026-02-08,C004580,Haircare,2,4311.73,UPI,Ecom
O00005436,2026-02-16,2026-02-20,C004581,Fragrance,2,5595.1,Credit Card,Website
O00005437,2026-02-09,2026-02-11,C004582,Skincare,1,1867.91,Net Banking,Meta
O00005438,2026-02-08,2026-02-16,C004583,Skincare,1,2039.8,Credit Card,Ecom
O00005439,2026-02-10,2026-02-18,C004584,Makeup,1,501.76,Credit Card,Ecom
O00005440,2026-02-16,2026-02-19,C004585,Fragrance,1,2642.43,UPI,Qcom
O00005441,2026-02-02,2026-02-09,C004586,Skincare,2,1824.44,Credit Card,Website
O00005442,2026-02-13,2026-02-18,C004587,Makeup,2,1515.4,Credit Card,Ecom
O00005443,2026-02-08,2026-02-13,C004588,Haircare,1,2316.46,UPI,Meta
O00005444,2026-02-11,2026-02-17,C004589,Skincare,2,3423.26,UPI,Website
O00005445,2026-02-10,2026-02-16,C004589,Bath & Body,2,2451.39,COD,Qcom
O00005446,2026-02-03,2026-02-05,C004590,Skincare,1,1071.81,UPI,Website
O00005447,2026-02-10,2026-02-18,C004591,Skincare,1,1257.41,UPI,Website
O00005448,2026-02-15,2026-02-19,C004592,Skincare,1,1683.9,UPI,Qcom
O00005449,2026-02-17,2026-02-21,C004593,Haircare,1,2533.08,Debit Card,Meta
O00005450,2026-02-16,2026-02-19,C004594,Fragrance,1,942.11,UPI,Qcom
O00005451,2026-02-17,2026-02-23,C004595,Haircare,1,1528.37,Debit Card,Ecom
O00005452,2026-02-13,2026-02-14,C004596,Skincare,2,2353.35,UPI,Qcom
O00005453,2026-02-18,2026-02-26,C004597,Fragrance,1,2168.91,Debit Card,Website
O00005454,2026-02-13,2026-02-19,C004598,Skincare,1,2731.96,UPI,Ecom
O00005455,2026-02-19,2026-02-27,C004599,Haircare,1,954.14,UPI,Qcom
O00005456,2026-02-02,2026-02-09,C004600,Haircare,1,2332.08,UPI,Ecom
O00005457,2026-02-14,2026-02-22,C004601,Bath & Body,1,918.95,UPI,Meta
O00005458,2026-02-08,2026-02-09,C004602,Makeup,2,3000.8,Credit Card,Website
O00005459,2026-02-24,2026-03-02,C004603,Haircare,3,6873.74,UPI,Website
O00005460,2026-02-08,2026-02-09,C004604,Bath & Body,1,973.0,Debit Card,GoogleAds
O00005461,2026-02-08,2026-02-11,C004605,Haircare,2,3609.46,Credit Card,Qcom
O00005462,2026-02-27,2026-03-06,C004606,Haircare,1,1505.32,Credit Card,GoogleAds
O00005463,2026-02-20,2026-02-25,C004606,Bath & Body,1,515.75,COD,Website
O00005464,2026-02-17,2026-02-25,C004607,Haircare,1,1173.13,Credit Card,Qcom
O00005465,2026-02-09,2026-02-12,C004608,Haircare,2,1269.28,UPI,Website
O00005466,2026-02-12,2026-02-15,C004608,Haircare,2,1166.44,Credit Card,Website
O00005467,2026-02-07,2026-02-14,C004609,Skincare,2,2760.73,UPI,Website
O00005468,2026-02-20,2026-02-22,C004610,Haircare,1,793.97,UPI,Qcom
O00005469,2026-02-21,2026-02-24,C004611,Haircare,1,1068.68,Debit Card,Qcom
O00005470,2026-02-21,2026-02-28,C004612,Haircare,1,767.64,COD,Website
O00005471,2026-02-03,2026-02-08,C004613,Wellness,1,1037.05,Credit Card,Ecom
O00005472,2026-02-05,2026-02-10,C004614,Haircare,2,1673.52,UPI,Meta
O00005473,2026-02-12,2026-02-14,C004614,Skincare,1,2330.22,Debit Card,Website
O00005474,2026-02-03,2026-02-09,C004615,Bath & Body,1,878.97,Debit Card,Ecom
O00005475,2026-02-03,2026-02-08,C004616,Fragrance,1,2597.07,UPI,Qcom
O00005476,2026-02-24,2026-03-04,C004617,Haircare,1,1824.32,COD,Meta
O00005477,2026-02-21,2026-02-25,C004618,Haircare,1,2198.05,UPI,Website
O00005478,2026-02-23,2026-03-03,C004619,Fragrance,1,2841.68,COD,Meta
O00005479,2026-02-04,2026-02-05,C004620,Haircare,2,1236.3,COD,Meta
O00005480,2026-02-24,2026-03-03,C004621,Skincare,1,2012.27,Credit Card,Website
O00005481,2026-02-07,2026-02-13,C004622,Skincare,1,3194.03,Credit Card,Qcom
O00005482,2026-02-08,2026-02-09,C004623,Wellness,1,1605.39,UPI,Website
O00005483,2026-02-26,2026-02-27,C004624,Makeup,2,2032.84,UPI,Ecom
O00005484,2026-02-03,2026-02-06,C004624,Haircare,2,2882.49,Credit Card,Ecom
O00005485,2026-02-17,2026-02-24,C004625,Haircare,1,611.63,UPI,Ecom
O00005486,2026-02-15,2026-02-18,C004626,Fragrance,1,1422.96,Debit Card,Website
O00005487,2026-02-02,2026-02-10,C004626,Haircare,1,1171.73,UPI,Qcom
O00005488,2026-02-22,2026-02-28,C004627,Makeup,3,1204.48,Credit Card,Website
O00005489,2026-02-10,2026-02-16,C004627,Skincare,1,1988.77,UPI,GoogleAds
O00005490,2026-02-18,2026-02-19,C004628,Haircare,1,2072.07,Debit Card,Website
O00005491,2026-02-11,2026-02-14,C004629,Skincare,1,887.05,Net Banking,GoogleAds
O00005492,2026-02-01,2026-02-02,C004630,Haircare,1,1796.66,Credit Card,Qcom
O00005493,2026-02-03,2026-02-09,C004631,Skincare,2,2705.29,Debit Card,Qcom
O00005494,2026-02-18,2026-02-19,C004632,Skincare,1,1727.75,UPI,Website
O00005495,2026-02-14,2026-02-20,C004633,Fragrance,1,1586.69,Debit Card,Qcom
O00005496,2026-02-19,2026-02-27,C004634,Skincare,1,1293.13,Debit Card,Ecom
O00005497,2026-02-14,2026-02-17,C004635,Skincare,1,1558.11,COD,Website
O00005498,2026-02-09,2026-02-16,C004635,Haircare,1,1521.88,UPI,Ecom
O00005499,2026-02-19,2026-02-26,C004636,Skincare,1,2822.3,Net Banking,GoogleAds
O00005500,2026-02-06,2026-02-11,C004637,Skincare,2,2291.63,Credit Card,Website
O00005501,2026-02-12,2026-02-17,C004638,Skincare,1,2730.41,UPI,Qcom
O00005502,2026-02-24,2026-02-27,C004639,Skincare,1,1136.3,UPI,GoogleAds
O00005503,2026-02-25,2026-02-26,C004640,Bath & Body,1,934.47,Credit Card,Qcom
O00005504,2026-02-24,2026-03-04,C004641,Haircare,1,728.38,Net Banking,GoogleAds
O00005505,2026-02-18,2026-02-24,C004642,Makeup,2,1166.12,COD,Qcom
O00005506,2026-02-23,2026-02-25,C004643,Makeup,3,1753.26,Debit Card,Qcom
O00005507,2026-02-25,2026-03-04,C004644,Skincare,3,5282.39,Credit Card,Ecom
O00005508,2026-02-11,2026-02-16,C004645,Skincare,1,2433.88,UPI,Website
O00005509,2026-02-19,2026-02-27,C004646,Haircare,1,1994.82,UPI,Ecom
O00005510,2026-02-20,2026-02-27,C004647,Skincare,1,1951.99,Debit Card,Ecom
O00005511,2026-02-01,2026-02-04,C004648,Skincare,1,2659.62,Credit Card,Meta
O00005512,2026-02-11,2026-02-12,C004649,Haircare,2,2267.71,Net Banking,GoogleAds
O00005513,2026-02-02,2026-02-10,C004650,Haircare,1,590.22,Credit Card,GoogleAds
O00005514,2026-02-06,2026-02-10,C004650,Haircare,2,1836.36,Credit Card,Qcom
O00005515,2026-02-09,2026-02-12,C004651,Skincare,2,3640.09,UPI,Ecom
O00005516,2026-02-23,2026-02-28,C004652,Haircare,1,765.25,Credit Card,Meta
O00005517,2026-02-04,2026-02-12,C004653,Makeup,2,1989.89,Net Banking,Website
O00005518,2026-02-07,2026-02-15,C004654,Makeup,2,1760.84,COD,Ecom
O00005519,2026-02-26,2026-03-05,C004654,Skincare,2,5098.86,Net Banking,Ecom
O00005520,2026-02-08,2026-02-15,C004655,Fragrance,2,3048.98,UPI,Website
O00005521,2026-02-27,2026-03-02,C004656,Skincare,1,2586.57,UPI,Ecom
O00005522,2026-02-11,2026-02-19,C004657,Fragrance,1,979.37,Credit Card,Ecom
O00005523,2026-02-05,2026-02-08,C004657,Haircare,3,3054.56,COD,Qcom
O00005524,2026-02-01,2026-02-09,C004658,Wellness,2,1268.06,UPI,Qcom
O00005525,2026-02-10,2026-02-12,C004659,Haircare,2,4715.43,Credit Card,Qcom
O00005526,2026-02-16,2026-02-21,C004659,Skincare,2,6442.57,UPI,Ecom
O00005527,2026-02-20,2026-02-22,C004660,Haircare,2,1853.17,COD,Website
O00005528,2026-02-16,2026-02-18,C004661,Haircare,1,805.21,Credit Card,Website
O00005529,2026-02-05,2026-02-12,C004662,Haircare,1,1798.89,UPI,Meta
O00005530,2026-02-01,2026-02-06,C004663,Haircare,1,731.89,UPI,Ecom
O00005531,2026-02-01,2026-02-06,C004664,Skincare,1,2760.71,Credit Card,Website
O00005532,2026-02-15,2026-02-17,C004664,Makeup,2,2262.45,Credit Card,Meta
O00005533,2026-02-18,2026-02-25,C004665,Haircare,1,1264.63,UPI,Meta
O00005534,2026-02-07,2026-02-12,C004666,Bath & Body,1,746.29,Debit Card,Website
O00005535,2026-02-11,2026-02-13,C004667,Skincare,1,1587.12,UPI,Website
O00005536,2026-02-13,2026-02-19,C004668,Skincare,2,5012.71,Credit Card,Ecom
O00005537,2026-02-25,2026-03-01,C004668,Makeup,1,657.59,COD,Meta
O00005538,2026-02-13,2026-02-18,C004669,Bath & Body,1,699.66,COD,Ecom
O00005539,2026-02-25,2026-02-26,C004670,Skincare,1,728.69,Credit Card,Website
O00005540,2026-02-17,2026-02-24,C004671,Haircare,1,1323.32,UPI,Website
O00005541,2026-02-27,2026-02-28,C004672,Haircare,1,678.7,UPI,Qcom
O00005542,2026-02-16,2026-02-24,C004673,Skincare,1,889.31,Debit Card,Qcom
O00005543,2026-02-23,2026-03-02,C004674,Haircare,1,1439.07,UPI,Ecom
O00005544,2026-02-03,2026-02-06,C004674,Makeup,1,387.38,Credit Card,GoogleAds
O00005545,2026-02-08,2026-02-13,C004675,Skincare,1,2282.2,Credit Card,Qcom
O00005546,2026-02-01,2026-02-08,C004676,Skincare,2,3722.73,UPI,Qcom
O00005547,2026-02-21,2026-03-01,C004677,Haircare,1,583.42,Debit Card,Meta
O00005548,2026-02-16,2026-02-20,C004677,Wellness,1,806.41,Net Banking,Ecom
O00005549,2026-02-12,2026-02-17,C004678,Haircare,3,3979.61,UPI,Ecom
O00005550,2026-02-19,2026-02-21,C004679,Skincare,1,2362.79,COD,Qcom
O00005551,2026-02-03,2026-02-08,C004680,Haircare,1,1679.72,UPI,Ecom
O00005552,2026-02-16,2026-02-24,C004681,Makeup,1,425.42,UPI,Website
O00005553,2026-02-18,2026-02-20,C004682,Haircare,1,1904.1,UPI,Website
O00005554,2026-02-23,2026-03-03,C004683,Skincare,1,1210.64,UPI,Website
O00005555,2026-02-26,2026-03-04,C004684,Fragrance,1,3178.92,UPI,Website
O00005556,2026-02-19,2026-02-25,C004685,Bath & Body,1,598.2,Debit Card,Ecom
O00005557,2026-02-01,2026-02-06,C004685,Skincare,1,2581.25,Debit Card,Ecom
O00005558,2026-02-09,2026-02-11,C004686,Bath & Body,2,1044.9,Debit Card,Website
O00005559,2026-02-23,2026-03-01,C004686,Skincare,1,1067.23,COD,GoogleAds
O00005560,2026-02-02,2026-02-08,C004687,Skincare,2,2191.86,UPI,GoogleAds
O00005561,2026-02-12,2026-02-14,C004688,Haircare,1,1040.82,UPI,Meta
O00005562,2026-02-21,2026-02-28,C004689,Makeup,1,1333.37,Credit Card,Ecom
O00005563,2026-02-21,2026-02-25,C004690,Haircare,1,1300.1,Credit Card,Qcom
O00005564,2026-02-03,2026-02-06,C004691,Haircare,1,1647.24,UPI,Website
O00005565,2026-02-26,2026-03-05,C004692,Skincare,1,1586.53,UPI,Website
O00005566,2026-02-09,2026-02-10,C004693,Skincare,2,1928.42,UPI,Meta
O00005567,2026-02-21,2026-02-28,C004694,Haircare,1,947.74,UPI,Qcom
O00005568,2026-02-14,2026-02-19,C004694,Skincare,1,3206.11,UPI,Ecom
O00005569,2026-02-14,2026-02-22,C004695,Bath & Body,1,470.85,Debit Card,Website
O00005570,2026-02-21,2026-02-23,C004696,Makeup,2,1270.0,UPI,Meta
O00005571,2026-02-16,2026-02-19,C004697,Skincare,1,1586.54,Net Banking,Qcom
O00005572,2026-02-03,2026-02-06,C004698,Bath & Body,2,2204.43,UPI,Ecom
O00005573,2026-02-23,2026-03-03,C004699,Haircare,1,2398.43,COD,Qcom
O00005574,2026-02-15,2026-02-19,C004700,Makeup,2,1897.14,UPI,Ecom
O00005575,2026-02-26,2026-03-02,C004701,Skincare,1,1827.39,UPI,Qcom
O00005576,2026-02-03,2026-02-11,C004702,Haircare,1,1836.06,UPI,Qcom
O00005577,2026-02-04,2026-02-08,C004703,Haircare,1,2431.19,Credit Card,Qcom
O00005578,2026-02-22,2026-02-25,C004704,Haircare,2,2961.69,Net Banking,Qcom
O00005579,2026-02-17,2026-02-24,C004705,Makeup,2,1172.07,UPI,Meta
O00005580,2026-02-24,2026-03-02,C004706,Skincare,2,4614.81,UPI,Website
O00005581,2026-02-21,2026-02-23,C004707,Haircare,1,1993.81,UPI,Ecom
O00005582,2026-02-08,2026-02-12,C004708,Skincare,1,2230.78,Net Banking,Qcom
O00005583,2026-02-02,2026-02-07,C004709,Skincare,1,2475.21,Net Banking,Website
O00005584,2026-02-06,2026-02-08,C004710,Skincare,1,1476.19,UPI,Qcom
O00005585,2026-02-17,2026-02-19,C004711,Skincare,1,769.17,UPI,Ecom
O00005586,2026-02-23,2026-02-25,C004712,Fragrance,3,3033.45,COD,Qcom
O00005587,2026-02-15,2026-02-16,C004713,Skincare,1,2026.17,COD,Website
O00005588,2026-02-03,2026-02-10,C004714,Haircare,1,2231.38,Net Banking,Website
O00005589,2026-02-06,2026-02-11,C004715,Haircare,1,2216.62,UPI,Qcom
O00005590,2026-02-20,2026-02-23,C004716,Skincare,2,5283.22,Credit Card,Ecom
O00005591,2026-02-22,2026-02-23,C004717,Skincare,1,867.1,COD,Qcom
O00005592,2026-02-18,2026-02-22,C004718,Skincare,2,4666.1,Net Banking,Ecom
O00005593,2026-02-11,2026-02-17,C004719,Bath & Body,2,693.81,Credit Card,Qcom
O00005594,2026-02-21,2026-03-01,C004720,Haircare,1,998.37,UPI,Website
O00005595,2026-02-19,2026-02-24,C004721,Haircare,1,1532.71,UPI,Qcom
O00005596,2026-02-12,2026-02-19,C004722,Skincare,2,2446.91,COD,Qcom
O00005597,2026-02-26,2026-03-02,C004723,Skincare,2,2944.91,COD,Qcom
O00005598,2026-02-18,2026-02-19,C004724,Skincare,1,2577.97,UPI,Qcom
O00005599,2026-02-16,2026-02-18,C004724,Skincare,1,2231.89,Credit Card,Ecom
O00005600,2026-02-23,2026-02-25,C004725,Skincare,1,1004.63,Debit Card,Qcom
O00005601,2026-02-06,2026-02-07,C004726,Haircare,1,1883.45,COD,Ecom
O00005602,2026-02-18,2026-02-19,C004727,Fragrance,1,2743.82,Debit Card,GoogleAds
O00005603,2026-02-08,2026-02-13,C004728,Skincare,1,2333.81,UPI,Website
O00005604,2026-02-15,2026-02-21,C004728,Fragrance,1,2956.17,UPI,Website
O00005605,2026-02-25,2026-03-05,C004729,Haircare,3,4829.79,UPI,Qcom
O00005606,2026-02-08,2026-02-13,C004730,Fragrance,1,2834.12,Credit Card,Qcom
O00005607,2026-02-12,2026-02-18,C004731,Fragrance,1,2181.59,UPI,Website
O00005608,2026-02-14,2026-02-17,C004732,Haircare,1,724.9,Debit Card,Ecom
O00005609,2026-02-23,2026-02-27,C004733,Makeup,1,1367.0,UPI,Qcom
O00005610,2026-02-05,2026-02-09,C004734,Haircare,1,947.7,Net Banking,GoogleAds
O00005611,2026-02-12,2026-02-17,C004735,Skincare,1,2507.6,Net Banking,GoogleAds
O00005612,2026-02-09,2026-02-15,C004736,Haircare,2,4669.24,Net Banking,Website
O00005613,2026-02-13,2026-02-20,C004737,Bath & Body,1,607.86,COD,GoogleAds
O00005614,2026-02-27,2026-03-03,C004738,Haircare,1,1751.08,Credit Card,Ecom
O00005615,2026-02-25,2026-03-02,C004739,Makeup,2,3254.81,Debit Card,Ecom
O00005616,2026-02-24,2026-02-28,C004740,Haircare,2,3509.92,UPI,Website
O00005617,2026-02-27,2026-03-06,C004740,Haircare,1,1034.97,UPI,GoogleAds
O00005618,2026-02-11,2026-02-16,C004741,Fragrance,1,1091.96,COD,Ecom
O00005619,2026-02-21,2026-02-23,C004742,Skincare,2,5271.16,UPI,Website
O00005620,2026-02-15,2026-02-23,C004743,Skincare,2,5739.3,Net Banking,Meta
O00005621,2026-02-06,2026-02-13,C004744,Bath & Body,1,848.1,UPI,Meta
O00005622,2026-02-04,2026-02-11,C004745,Skincare,1,1114.15,Credit Card,GoogleAds
O00005623,2026-02-10,2026-02-17,C004746,Haircare,1,1335.78,COD,Meta
O00005624,2026-02-04,2026-02-06,C004747,Fragrance,1,2246.23,Credit Card,Qcom
O00005625,2026-02-24,2026-03-04,C004748,Haircare,1,650.4,Debit Card,Qcom
O00005626,2026-02-05,2026-02-09,C004749,Skincare,2,2819.06,COD,Meta
O00005627,2026-02-17,2026-02-18,C004749,Haircare,1,1876.28,UPI,Ecom
O00005628,2026-02-13,2026-02-15,C004750,Haircare,3,2066.75,Debit Card,Ecom
O00005629,2026-02-04,2026-02-06,C004750,Haircare,3,3152.82,Debit Card,Website
O00005630,2026-02-07,2026-02-15,C004751,Bath & Body,1,291.43,Credit Card,Meta
O00005631,2026-02-06,2026-02-10,C004752,Makeup,1,911.67,UPI,Qcom
O00005632,2026-02-18,2026-02-26,C004753,Haircare,1,1267.8,UPI,Meta
O00005633,2026-02-16,2026-02-22,C004753,Haircare,1,1940.63,UPI,Qcom
O00005634,2026-02-07,2026-02-14,C004754,Skincare,2,4994.59,Debit Card,Ecom
O00005635,2026-02-27,2026-03-01,C004754,Haircare,1,1785.2,UPI,Website
O00005636,2026-02-18,2026-02-26,C004755,Haircare,1,1787.07,COD,Meta
O00005637,2026-02-04,2026-02-10,C004755,Fragrance,1,3439.78,Debit Card,Website
O00005638,2026-02-22,2026-03-02,C004756,Haircare,1,857.43,Net Banking,Ecom
O00005639,2026-02-09,2026-02-12,C004757,Skincare,1,2877.77,UPI,Website
O00005640,2026-02-25,2026-03-03,C004758,Makeup,2,1922.26,COD,Qcom
O00005641,2026-02-07,2026-02-09,C004759,Haircare,1,1210.16,Debit Card,Qcom
O00005642,2026-02-12,2026-02-17,C004760,Skincare,1,1736.03,UPI,Ecom
O00005643,2026-02-12,2026-02-18,C004761,Makeup,1,641.68,Net Banking,Qcom
O00005644,2026-02-03,2026-02-11,C004762,Wellness,1,992.64,UPI,Website
O00005645,2026-02-05,2026-02-11,C004763,Skincare,3,4253.98,COD,Meta
O00005646,2026-02-24,2026-03-04,C004764,Haircare,3,2705.43,UPI,Website
O00005647,2026-02-07,2026-02-11,C004765,Haircare,1,1751.59,Net Banking,GoogleAds
O00005648,2026-02-15,2026-02-21,C004766,Bath & Body,2,2050.65,UPI,Qcom
O00005649,2026-02-12,2026-02-13,C004767,Makeup,1,749.62,UPI,Website
O00005650,2026-02-03,2026-02-04,C004768,Haircare,3,2755.28,UPI,Ecom
O00005651,2026-02-07,2026-02-11,C004769,Skincare,1,2618.5,UPI,Qcom
O00005652,2026-02-02,2026-02-06,C004770,Haircare,1,1304.38,UPI,Website
O00005653,2026-02-20,2026-02-25,C004771,Makeup,1,1044.96,Credit Card,Ecom
O00005654,2026-02-17,2026-02-22,C004772,Makeup,1,613.96,UPI,Website
O00005655,2026-02-13,2026-02-21,C004773,Makeup,1,1383.89,COD,Ecom
O00005656,2026-02-14,2026-02-21,C004774,Haircare,1,1675.21,UPI,GoogleAds
O00005657,2026-02-22,2026-02-23,C004774,Skincare,1,1840.16,Credit Card,Qcom
O00005658,2026-02-01,2026-02-09,C004775,Haircare,1,1194.17,Credit Card,Ecom
O00005659,2026-02-22,2026-02-27,C004776,Haircare,1,758.18,COD,GoogleAds
O00005660,2026-02-16,2026-02-19,C004777,Skincare,3,7016.92,Net Banking,Website
O00005661,2026-02-01,2026-02-05,C004778,Fragrance,2,1807.16,UPI,Qcom
O00005662,2026-02-09,2026-02-14,C004779,Wellness,1,1502.27,Debit Card,Website
O00005663,2026-02-25,2026-03-01,C004780,Haircare,2,1540.83,COD,Ecom
O00005664,2026-02-23,2026-03-02,C004780,Wellness,1,475.25,UPI,GoogleAds
O00005665,2026-02-01,2026-02-05,C004781,Makeup,1,631.39,UPI,GoogleAds
O00005666,2026-02-24,2026-02-28,C004782,Haircare,1,1945.11,Credit Card,Qcom
